item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mix_prob,threshold_gap,increment_selection_role,increment_rank,increment_pool_size,increment_reference_field,increment_reference_value,fp_margin,increment_repeat_index,increment_repeat_count
English#EN-Alto-2#Mixed_Voice_and_Falsetto#God is A Girl#Mixed_Voice_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\God is A Girl\Mixed_Voice_Group\0007.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/God is A Girl/Mixed_Voice_Group/0007.wav,English,EN-Alto-2,God is A Girl,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028015,0.396985,hard_positive,51,96,mix_prob,0.028015,,4,4
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Breathy/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,52,96,mix_prob,0.028917,,1,4
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Breathy/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,52,96,mix_prob,0.028917,,2,4
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Breathy/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,52,96,mix_prob,0.028917,,3,4
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Breathy/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,52,96,mix_prob,0.028917,,4,4
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Glissando/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,53,96,mix_prob,0.028917,,1,4
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Glissando/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,53,96,mix_prob,0.028917,,2,4
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Glissando/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,53,96,mix_prob,0.028917,,3,4
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Young And Beautiful\Control_Group\0004.wav,English/EN-Alto-2/Glissando/Young And Beautiful/Control_Group/0004.wav,English,EN-Alto-2,Young And Beautiful,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.028917,0.396083,hard_positive,53,96,mix_prob,0.028917,,4,4
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Breathy/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,54,96,mix_prob,0.029137,,1,4
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Breathy/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,54,96,mix_prob,0.029137,,2,4
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Breathy/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,54,96,mix_prob,0.029137,,3,4
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Breathy/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,54,96,mix_prob,0.029137,,4,4
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Glissando/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,55,96,mix_prob,0.029137,,1,4
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Glissando/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,55,96,mix_prob,0.029137,,2,4
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Glissando/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,55,96,mix_prob,0.029137,,3,4
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Glissando/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,55,96,mix_prob,0.029137,,4,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Safe and Sound\Mixed_Voice_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Safe and Sound/Mixed_Voice_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,56,96,mix_prob,0.029137,,1,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Safe and Sound\Mixed_Voice_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Safe and Sound/Mixed_Voice_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,56,96,mix_prob,0.029137,,2,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Safe and Sound\Mixed_Voice_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Safe and Sound/Mixed_Voice_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,56,96,mix_prob,0.029137,,3,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Safe and Sound\Mixed_Voice_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Safe and Sound/Mixed_Voice_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,56,96,mix_prob,0.029137,,4,4
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Pharyngeal/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,57,96,mix_prob,0.029137,,1,4
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Pharyngeal/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,57,96,mix_prob,0.029137,,2,4
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Pharyngeal/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,57,96,mix_prob,0.029137,,3,4
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Safe and Sound\Control_Group\0002.wav,English/EN-Alto-2/Pharyngeal/Safe and Sound/Control_Group/0002.wav,English,EN-Alto-2,Safe and Sound,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.029137,0.395863,hard_positive,57,96,mix_prob,0.029137,,4,4
English#EN-Alto-2#Pharyngeal#What Are Words#Pharyngeal_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\What Are Words\Pharyngeal_Group\0002.wav,English/EN-Alto-2/Pharyngeal/What Are Words/Pharyngeal_Group/0002.wav,English,EN-Alto-2,What Are Words,Pharyngeal_Group,1,0,0,0,1,1,1,clear_mix,100011,positive_mix,0.029669,0.395331,hard_positive,58,96,mix_prob,0.029669,,1,4
English#EN-Alto-2#Pharyngeal#What Are Words#Pharyngeal_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\What Are Words\Pharyngeal_Group\0002.wav,English/EN-Alto-2/Pharyngeal/What Are Words/Pharyngeal_Group/0002.wav,English,EN-Alto-2,What Are Words,Pharyngeal_Group,1,0,0,0,1,1,1,clear_mix,100011,positive_mix,0.029669,0.395331,hard_positive,58,96,mix_prob,0.029669,,2,4
English#EN-Alto-2#Pharyngeal#What Are Words#Pharyngeal_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\What Are Words\Pharyngeal_Group\0002.wav,English/EN-Alto-2/Pharyngeal/What Are Words/Pharyngeal_Group/0002.wav,English,EN-Alto-2,What Are Words,Pharyngeal_Group,1,0,0,0,1,1,1,clear_mix,100011,positive_mix,0.029669,0.395331,hard_positive,58,96,mix_prob,0.029669,,3,4
English#EN-Alto-2#Pharyngeal#What Are Words#Pharyngeal_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\What Are Words\Pharyngeal_Group\0002.wav,English/EN-Alto-2/Pharyngeal/What Are Words/Pharyngeal_Group/0002.wav,English,EN-Alto-2,What Are Words,Pharyngeal_Group,1,0,0,0,1,1,1,clear_mix,100011,positive_mix,0.029669,0.395331,hard_positive,58,96,mix_prob,0.029669,,4,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Let Her Go#Mixed_Voice_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Let Her Go\Mixed_Voice_Group\0005.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Let Her Go/Mixed_Voice_Group/0005.wav,English,EN-Alto-2,Let Her Go,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.031777,0.393223,hard_positive,59,96,mix_prob,0.031777,,1,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Let Her Go#Mixed_Voice_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Let Her Go\Mixed_Voice_Group\0005.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Let Her Go/Mixed_Voice_Group/0005.wav,English,EN-Alto-2,Let Her Go,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.031777,0.393223,hard_positive,59,96,mix_prob,0.031777,,2,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Let Her Go#Mixed_Voice_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Let Her Go\Mixed_Voice_Group\0005.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Let Her Go/Mixed_Voice_Group/0005.wav,English,EN-Alto-2,Let Her Go,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.031777,0.393223,hard_positive,59,96,mix_prob,0.031777,,3,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Let Her Go#Mixed_Voice_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Let Her Go\Mixed_Voice_Group\0005.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Let Her Go/Mixed_Voice_Group/0005.wav,English,EN-Alto-2,Let Her Go,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.031777,0.393223,hard_positive,59,96,mix_prob,0.031777,,4,4
English#EN-Alto-2#Breathy#What Are Words#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\What Are Words\Control_Group\0003.wav,English/EN-Alto-2/Breathy/What Are Words/Control_Group/0003.wav,English,EN-Alto-2,What Are Words,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.032783,0.392217,hard_positive,60,96,mix_prob,0.032783,,1,4
English#EN-Alto-2#Breathy#What Are Words#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\What Are Words\Control_Group\0003.wav,English/EN-Alto-2/Breathy/What Are Words/Control_Group/0003.wav,English,EN-Alto-2,What Are Words,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.032783,0.392217,hard_positive,60,96,mix_prob,0.032783,,2,4
English#EN-Alto-2#Breathy#What Are Words#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\What Are Words\Control_Group\0003.wav,English/EN-Alto-2/Breathy/What Are Words/Control_Group/0003.wav,English,EN-Alto-2,What Are Words,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.032783,0.392217,hard_positive,60,96,mix_prob,0.032783,,3,4
English#EN-Alto-2#Breathy#What Are Words#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\What Are Words\Control_Group\0003.wav,English/EN-Alto-2/Breathy/What Are Words/Control_Group/0003.wav,English,EN-Alto-2,What Are Words,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.032783,0.392217,hard_positive,60,96,mix_prob,0.032783,,4,4
English#EN-Alto-2#Breathy#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Breathy/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,61,96,mix_prob,0.033611,,1,4
English#EN-Alto-2#Breathy#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Breathy/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,61,96,mix_prob,0.033611,,2,4
English#EN-Alto-2#Breathy#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Breathy/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,61,96,mix_prob,0.033611,,3,4
English#EN-Alto-2#Breathy#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Breathy/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,61,96,mix_prob,0.033611,,4,4
English#EN-Alto-2#Glissando#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Glissando/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,62,96,mix_prob,0.033611,,1,4
English#EN-Alto-2#Glissando#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Glissando/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,62,96,mix_prob,0.033611,,2,4
English#EN-Alto-2#Glissando#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Glissando/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,62,96,mix_prob,0.033611,,3,4
English#EN-Alto-2#Glissando#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Glissando/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,62,96,mix_prob,0.033611,,4,4
English#EN-Alto-2#Pharyngeal#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Pharyngeal/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,63,96,mix_prob,0.033611,,1,4
English#EN-Alto-2#Pharyngeal#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Pharyngeal/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,63,96,mix_prob,0.033611,,2,4
English#EN-Alto-2#Pharyngeal#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Pharyngeal/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,63,96,mix_prob,0.033611,,3,4
English#EN-Alto-2#Pharyngeal#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Pharyngeal/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,63,96,mix_prob,0.033611,,4,4
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Vibrato/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,64,96,mix_prob,0.033611,,1,4
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Vibrato/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,64,96,mix_prob,0.033611,,2,4
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Vibrato/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,64,96,mix_prob,0.033611,,3,4
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Fly Me to the Moon\Control_Group\0005.wav,English/EN-Alto-2/Vibrato/Fly Me to the Moon/Control_Group/0005.wav,English,EN-Alto-2,Fly Me to the Moon,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.033611,0.391389,hard_positive,64,96,mix_prob,0.033611,,4,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#The Show#Mixed_Voice_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\The Show\Mixed_Voice_Group\0004.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/The Show/Mixed_Voice_Group/0004.wav,English,EN-Alto-2,The Show,Mixed_Voice_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,0.035108,0.389892,hard_positive,65,96,mix_prob,0.035108,,1,4
English#EN-Alto-2#Mixed_Voice_and_Falsetto#The Show#Mixed_Voice_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\The Show\Mixed_Voice_Group\0004.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/The Show/Mixed_Voice_Group/0004.wav,English,EN-Alto-2,The Show,Mixed_Voice_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,0.035108,0.389892,hard_positive,65,96,mix_prob,0.035108,,2,4
