wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\lassasymphonie\Control_Group\0012.wav,1,0.885529,10.318,French,FR-Soprano-1,lassasymphonie,French/FR-Soprano-1/lassasymphonie,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\走着走着就散了\Control_Group\0000.wav,1,0.375731,2.57,Chinese,ZH-Tenor-1,走着走着就散了,Chinese/ZH-Tenor-1/走着走着就散了,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\传奇\Control_Group\0012.wav,1,0.454064,6.425,Chinese,ZH-Tenor-1,传奇,Chinese/ZH-Tenor-1/传奇,2.19
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\最长的电影\Breathy_Group\0009.wav,1,0.639661,5.89,Chinese,ZH-Alto-1,最长的电影,Chinese/ZH-Alto-1/最长的电影,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\心动\Control_Group\0002.wav,0,0.485739,5.092,Chinese,ZH-Tenor-1,心动,Chinese/ZH-Tenor-1/心动,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Mixed_Voice_Group\0008.wav,0,0.214174,1.375,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Breathy_Group\0012.wav,0,0.19856,1.724,Chinese,ZH-Alto-1,可乐,Chinese/ZH-Alto-1/可乐,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\末班车\Control_Group\0006.wav,0,0.221405,1.355,Chinese,ZH-Tenor-1,末班车,Chinese/ZH-Tenor-1/末班车,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Mixed_Voice_Group\0011.wav,0,0.137377,1.393,Chinese,ZH-Alto-1,贝加尔湖畔,Chinese/ZH-Alto-1/贝加尔湖畔,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\终于等到你\Mixed_Voice_Group\0005.wav,0,0.182981,1.238,Chinese,ZH-Tenor-1,终于等到你,Chinese/ZH-Tenor-1/终于等到你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\终于等到你\Control_Group\0007.wav,0,0.180478,1.42,Chinese,ZH-Tenor-1,终于等到你,Chinese/ZH-Tenor-1/终于等到你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\你给我听好\Control_Group\0003.wav,1,0.351927,4.164,Chinese,ZH-Alto-1,你给我听好,Chinese/ZH-Alto-1/你给我听好,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Control_Group\0010.wav,1,0.417288,5.045,Chinese,ZH-Alto-1,给电影人的情书,Chinese/ZH-Alto-1/给电影人的情书,0.99
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\有一种悲伤\Breathy_Group\0002.wav,0,0.194703,2.095,Chinese,ZH-Alto-1,有一种悲伤,Chinese/ZH-Alto-1/有一种悲伤,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\末班车\Control_Group\0007.wav,0,0.262748,1.685,Chinese,ZH-Tenor-1,末班车,Chinese/ZH-Tenor-1/末班车,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\爱的回归线\Breathy_Group\0010.wav,1,0.455214,3.405,Chinese,ZH-Tenor-1,爱的回归线,Chinese/ZH-Tenor-1/爱的回归线,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\桃花诺\Falsetto_Group\0012.wav,1,0.301246,2.66,Chinese,ZH-Alto-1,桃花诺,Chinese/ZH-Alto-1/桃花诺,0.58
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\枫\Falsetto_Group\0010.wav,0,0.664986,5.012,Chinese,ZH-Tenor-1,枫,Chinese/ZH-Tenor-1/枫,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\o souverain\Control_Group\0008.wav,1,0.293041,2.674,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.16
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Falsetto_Group\0003.wav,1,0.084228,0.32,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.64
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Pharyngeal_Group\0004.wav,1,0.704466,4.417,Chinese,ZH-Tenor-1,不为谁而作的歌,Chinese/ZH-Tenor-1/不为谁而作的歌,0.688
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\倒带\Glissando_Group\0010.wav,1,0.355957,3.346,Chinese,ZH-Tenor-1,倒带,Chinese/ZH-Tenor-1/倒带,0.268
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\温柔\Glissando_Group\0003.wav,0,0.375549,2.565,Chinese,ZH-Alto-1,温柔,Chinese/ZH-Alto-1/温柔,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0004.wav,0,0.108841,1.305,Chinese,ZH-Tenor-1,老男孩,Chinese/ZH-Tenor-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\manon\Control_Group\0012.wav,0,0.166678,2.335,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\曹操\Glissando_Group\0006.wav,0,0.42539,4.202,Chinese,ZH-Alto-1,曹操,Chinese/ZH-Alto-1/曹操,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\la fuite\Glissando_Group\0004.wav,1,0.112697,0.346,French,FR-Soprano-1,la fuite,French/FR-Soprano-1/la fuite,0.692
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\逆光\Pharyngeal_Group\0003.wav,1,0.594315,8.154,Chinese,ZH-Alto-1,逆光,Chinese/ZH-Alto-1/逆光,0.27
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0009.wav,0,0.148321,1.59,Chinese,ZH-Alto-1,年轮,Chinese/ZH-Alto-1/年轮,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Mixed_Voice_Group\0022.wav,0,0.175173,1.263,Chinese,ZH-Alto-1,烟花易冷,Chinese/ZH-Alto-1/烟花易冷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0004.wav,0,0.283401,2.1,Chinese,ZH-Tenor-1,后来,Chinese/ZH-Tenor-1/后来,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Mixed_Voice_Group\0001.wav,0,0.177616,1.46,Chinese,ZH-Alto-1,给电影人的情书,Chinese/ZH-Alto-1/给电影人的情书,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0016.wav,1,0.502548,3.945,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\不染\Control_Group\0012.wav,1,0.5,3.275,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.41
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\violet snow\Paired_Speech_Group\0006.wav,0,0.482705,2.945,French,FR-Soprano-1,violet snow,French/FR-Soprano-1/violet snow,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\les oiseaux\Vibrato_Group\0003.wav,0,0.708996,8.827,French,FR-Soprano-1,les oiseaux,French/FR-Soprano-1/les oiseaux,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\终于等到你\Control_Group\0006.wav,0,0.168516,1.215,Chinese,ZH-Tenor-1,终于等到你,Chinese/ZH-Tenor-1/终于等到你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\je ne veux pas de toi\Control_Group\0002.wav,1,0.884315,9.192,French,FR-Soprano-1,je ne veux pas de toi,French/FR-Soprano-1/je ne veux pas de toi,2.361
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\彩虹\Control_Group\0002.wav,0,0.485857,2.92,Chinese,ZH-Tenor-1,彩虹,Chinese/ZH-Tenor-1/彩虹,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\les oiseaux\Vibrato_Group\0001.wav,1,0.12179,1.706,French,FR-Soprano-1,les oiseaux,French/FR-Soprano-1/les oiseaux,0.171
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\pour la peine\Control_Group\0007.wav,1,0.637167,6.095,French,FR-Soprano-1,pour la peine,French/FR-Soprano-1/pour la peine,1.747
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\le dernier train\Control_Group\0003.wav,1,0.466296,4.732,French,FR-Soprano-1,le dernier train,French/FR-Soprano-1/le dernier train,0.701
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\会呼吸的痛\Breathy_Group\0009.wav,0,0.502205,3.758,Chinese,ZH-Tenor-1,会呼吸的痛,Chinese/ZH-Tenor-1/会呼吸的痛,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\传奇\Control_Group\0017.wav,0,0.413148,3.62,Chinese,ZH-Tenor-1,传奇,Chinese/ZH-Tenor-1/传奇,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Falsetto_Group\0001.wav,1,0.865169,8.636,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,0.528
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\听海\Control_Group\0003.wav,1,0.516639,4.333,Chinese,ZH-Alto-1,听海,Chinese/ZH-Alto-1/听海,0.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\一次就好\Mixed_Voice_Group\0000.wav,0,0.588182,3.235,Chinese,ZH-Tenor-1,一次就好,Chinese/ZH-Tenor-1/一次就好,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Falsetto_Group\0004.wav,1,0.601492,7.778,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,1.341
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Pharyngeal_Group\0009.wav,1,0.257035,3.051,Chinese,ZH-Alto-1,小幸运,Chinese/ZH-Alto-1/小幸运,0.362
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Mixed_Voice_and_Falsetto\Les Marionnettes\Control_Group\0002.wav,1,0.461583,6.831,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,2.779
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\lassasymphonie\Pharyngeal_Group\0013.wav,0,0.289141,2.719,French,FR-Soprano-1,lassasymphonie,French/FR-Soprano-1/lassasymphonie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\给电影人的情书\Glissando_Group\0002.wav,0,0.147536,1.437,Chinese,ZH-Tenor-1,给电影人的情书,Chinese/ZH-Tenor-1/给电影人的情书,0.0
"d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\t'es beau,t'es beau\Mixed_Voice_Group\0003.wav",0,0.067931,1.232,French,FR-Soprano-1,"t'es beau,t'es beau","French/FR-Soprano-1/t'es beau,t'es beau",0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\逆光\Control_Group\0000.wav,0,0.205899,1.438,Chinese,ZH-Tenor-1,逆光,Chinese/ZH-Tenor-1/逆光,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\没那么简单\Glissando_Group\0008.wav,0,0.192025,1.565,Chinese,ZH-Alto-1,没那么简单,Chinese/ZH-Alto-1/没那么简单,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Vibrato_Group\0008.wav,1,0.682526,4.82,Chinese,ZH-Alto-1,年轮,Chinese/ZH-Alto-1/年轮,0.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0000.wav,0,0.214331,1.361,Chinese,ZH-Alto-1,可乐,Chinese/ZH-Alto-1/可乐,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\la fuite\Control_Group\0006.wav,1,0.483914,5.46,French,FR-Soprano-1,la fuite,French/FR-Soprano-1/la fuite,1.678
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Falsetto_Group\0023.wav,0,0.325881,2.405,Chinese,ZH-Alto-1,烟花易冷,Chinese/ZH-Alto-1/烟花易冷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\我怀念的\Pharyngeal_Group\0012.wav,0,0.256003,1.61,Chinese,ZH-Tenor-1,我怀念的,Chinese/ZH-Tenor-1/我怀念的,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\知足\Breathy_Group\0006.wav,0,0.164634,1.215,Chinese,ZH-Alto-1,知足,Chinese/ZH-Alto-1/知足,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Control_Group\0002.wav,0,0.637621,4.61,Chinese,ZH-Alto-1,隐形的翅膀,Chinese/ZH-Alto-1/隐形的翅膀,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\彩虹\Glissando_Group\0005.wav,1,0.697115,8.7,Chinese,ZH-Tenor-1,彩虹,Chinese/ZH-Tenor-1/彩虹,0.36
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Falsetto_Group\0003.wav,0,0.440564,4.314,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Control_Group\0002.wav,0,0.307194,4.838,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\热雪\Control_Group\0000.wav,1,0.740025,5.935,Chinese,ZH-Alto-1,热雪,Chinese/ZH-Alto-1/热雪,1.47
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0017.wav,0,0.204545,1.287,Chinese,ZH-Tenor-1,老男孩,Chinese/ZH-Tenor-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\逆光\Control_Group\0000.wav,0,0.221973,1.485,Chinese,ZH-Alto-1,逆光,Chinese/ZH-Alto-1/逆光,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0013.wav,0,0.479537,6.21,Chinese,ZH-Tenor-1,过火,Chinese/ZH-Tenor-1/过火,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\温柔\Control_Group\0002.wav,0,0.25966,1.68,Chinese,ZH-Alto-1,温柔,Chinese/ZH-Alto-1/温柔,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\不染\Glissando_Group\0002.wav,0,0.221768,1.465,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Breathy_Group\0001.wav,0,0.496413,3.53,Chinese,ZH-Tenor-1,给电影人的情书,Chinese/ZH-Tenor-1/给电影人的情书,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0011.wav,1,0.159519,1.525,Chinese,ZH-Alto-1,崇拜,Chinese/ZH-Alto-1/崇拜,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Control_Group\0005.wav,0,0.452591,3.232,Chinese,ZH-Alto-1,终于等到你,Chinese/ZH-Alto-1/终于等到你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Mixed_Voice_Group\0018.wav,1,0.232558,2.4,Chinese,ZH-Alto-1,化身孤岛的鲸,Chinese/ZH-Alto-1/化身孤岛的鲸,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\le jardin des roses\Control_Group\0001.wav,1,0.106342,1.284,French,FR-Soprano-1,le jardin des roses,French/FR-Soprano-1/le jardin des roses,0.497
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\o souverain\Control_Group\0012.wav,0,0.228401,2.07,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\时间煮雨\Control_Group\0009.wav,1,0.788166,8.725,Chinese,ZH-Alto-1,时间煮雨,Chinese/ZH-Alto-1/时间煮雨,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\末班车\Mixed_Voice_Group\0008.wav,0,0.401031,5.253,Chinese,ZH-Tenor-1,末班车,Chinese/ZH-Tenor-1/末班车,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\全世界谁倾听你\Falsetto_Group\0014.wav,1,0.796407,5.32,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Paired_Speech_Group\0011.wav,0,0.456408,2.628,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\2019\Breathy_Group\0001.wav,1,0.891077,10.642,French,FR-Soprano-1,2019,French/FR-Soprano-1/2019,0.751
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Mixed_Voice_Group\0006.wav,0,0.209208,1.295,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\不染\Control_Group\0033.wav,1,0.482866,3.535,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\老男孩\Control_Group\0008.wav,0,0.196474,1.7,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\donnez-moi\Control_Group\0003.wav,1,0.728416,8.69,French,FR-Soprano-1,donnez-moi,French/FR-Soprano-1/donnez-moi,1.734
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\最初的梦想\Control_Group\0017.wav,0,0.54881,4.61,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\mustang cabriolet\Falsetto_Group\0013.wav,0,0.347459,6.115,French,FR-Soprano-1,mustang cabriolet,French/FR-Soprano-1/mustang cabriolet,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Control_Group\0011.wav,1,0.107717,1.636,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.11
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Control_Group\0003.wav,1,0.755155,5.86,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\不染\Control_Group\0004.wav,0,0.225767,1.465,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\la fuite\Control_Group\0003.wav,1,0.391729,3.633,French,FR-Soprano-1,la fuite,French/FR-Soprano-1/la fuite,1.523
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\o souverain\Breathy_Group\0000.wav,1,0.582298,5.72,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.583
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\le balcon\Control_Group\0006.wav,1,0.410537,3.588,French,FR-Soprano-1,le balcon,French/FR-Soprano-1/le balcon,0.453
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0007.wav,1,0.656731,6.83,Chinese,ZH-Alto-1,青花瓷,Chinese/ZH-Alto-1/青花瓷,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0002.wav,0,0.584774,6.46,Chinese,ZH-Tenor-1,失落沙洲,Chinese/ZH-Tenor-1/失落沙洲,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Control_Group\0005.wav,0,0.246059,1.498,Chinese,ZH-Alto-1,知足,Chinese/ZH-Alto-1/知足,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Falsetto_Group\0001.wav,0,0.203463,1.41,Chinese,ZH-Tenor-1,江南,Chinese/ZH-Tenor-1/江南,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\la gloire a mes genoux\Mixed_Voice_Group\0001.wav,0,0.350843,3.183,French,FR-Soprano-1,la gloire a mes genoux,French/FR-Soprano-1/la gloire a mes genoux,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\水星记\Vibrato_Group\0007.wav,0,0.569046,7.335,Chinese,ZH-Tenor-1,水星记,Chinese/ZH-Tenor-1/水星记,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\不再见\Control_Group\0009.wav,1,0.498741,3.96,Chinese,ZH-Alto-1,不再见,Chinese/ZH-Alto-1/不再见,0.36
