wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0002.wav,1,0.495916,4.25,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.46
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0020.wav,1,0.664587,4.26,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0006.wav,1,0.694943,4.26,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0000.wav,1,0.641353,4.265,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0001.wav,1,0.69544,4.27,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0004.wav,1,0.502945,4.27,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0017.wav,1,0.690939,4.27,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0003.wav,1,0.383516,4.275,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0002.wav,1,0.49779,4.28,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.48
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0001.wav,1,0.697088,4.285,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.19
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0002.wav,1,0.501167,4.295,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0017.wav,1,0.698374,4.295,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0020.wav,1,0.656726,4.295,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0020.wav,1,0.651745,4.295,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.27
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0012.wav,1,0.693478,4.306,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.419
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0010.wav,1,0.631525,4.307,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.36
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0007.wav,0,0.443142,4.31,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0015.wav,1,0.658777,4.315,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0012.wav,1,0.696457,4.325,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0008.wav,1,0.639586,4.33,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.4
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0015.wav,1,0.670279,4.33,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0000.wav,1,0.648952,4.335,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0000.wav,1,0.644659,4.345,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.45
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0014.wav,1,0.702419,4.355,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.23
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0019.wav,1,0.700965,4.36,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0008.wav,1,0.630585,4.375,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0009.wav,1,0.700896,4.382,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.18
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0019.wav,1,0.709208,4.39,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.24
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0008.wav,1,0.65118,4.415,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.41
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0014.wav,1,0.708931,4.445,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0007.wav,0,0.453908,4.49,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0007.wav,0,0.476366,4.535,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0002.wav,0,0.537334,4.62,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0004.wav,0,0.57601,4.85,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0002.wav,0,0.565928,4.85,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0004.wav,0,0.574971,4.881,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0002.wav,0,0.595099,5.1,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0004.wav,0,0.599883,5.111,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0003.wav,0,0.45977,5.125,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0003.wav,0,0.461979,5.145,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0003.wav,0,0.495175,5.387,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0008.wav,1,0.855244,5.79,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0011.wav,1,0.460377,6.1,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.32
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0011.wav,1,0.465283,6.165,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0007.wav,1,0.623744,6.17,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0007.wav,1,0.65021,6.19,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.4
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0011.wav,1,0.457627,6.21,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.32
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0004.wav,1,0.736502,6.275,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.23
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0007.wav,1,0.649291,6.315,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.25
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0011.wav,0,0.488302,6.47,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0011.wav,0,0.504151,6.68,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0003.wav,1,0.620129,6.747,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.266
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0003.wav,1,0.606993,6.76,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0003.wav,1,0.606897,6.765,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.23
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0011.wav,0,0.501474,6.805,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0002.wav,1,0.801931,6.895,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0002.wav,1,0.805134,6.9,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0011.wav,1,0.652075,8.64,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Mixed_Voice_Group\0011.wav,1,0.66,8.745,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0011.wav,1,0.64591,8.765,Chinese,ZH-Tenor-1,青花瓷,Chinese/ZH-Tenor-1/青花瓷,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0001.wav,0,0.050045,0.555,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Control_Group\0001.wav,0,0.054652,0.605,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0000.wav,0,0.065255,0.755,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Control_Group\0000.wav,0,0.078381,0.91,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Control_Group\0001.wav,0,0.407407,4.51,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0001.wav,1,0.524346,5.815,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,1.49
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Control_Group\0001.wav,1,0.53523,5.925,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,1.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0000.wav,1,0.525497,6.08,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,2.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Control_Group\0000.wav,0,0.531008,6.165,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0001.wav,0,0.602795,6.685,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0000.wav,0,0.625324,7.235,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\默\Breathy_Group\0001.wav,1,0.812444,9.01,Chinese,ZH-Tenor-1,默,Chinese/ZH-Tenor-1/默,0.42
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,1,0.050418,0.675,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0000.wav,1,0.051984,0.71,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.42
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Paired_Speech_Group\0001.wav,0,0.29497,0.885,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Paired_Speech_Group\0000.wav,0,0.13412,0.915,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0001.wav,0,0.128147,1.186,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0001.wav,0,0.124449,1.215,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,0,0.114543,1.534,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0000.wav,0,0.115939,1.583,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Paired_Speech_Group\0001.wav,0,0.52998,1.591,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0001.wav,1,0.263695,2.441,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.009
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0001.wav,1,0.265082,2.588,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.99
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Paired_Speech_Group\0000.wav,0,0.519777,3.548,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,1,0.30363,4.065,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.148
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0000.wav,1,0.305499,4.172,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.041
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0001.wav,0,0.451864,4.182,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0001.wav,0,0.440182,4.298,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,1,0.54575,7.306,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.341
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0000.wav,1,0.553485,7.559,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,1.215
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,0,0.608605,8.148,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0000.wav,0,0.608435,8.31,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0001.wav,1,0.945975,8.858,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.793
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0001.wav,1,0.948786,9.407,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.713
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,1,0.798065,10.684,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.353
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Pharyngeal_Group\0000.wav,1,0.962653,13.111,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.553
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\+la vie\Control_Group\0000.wav,1,0.963391,13.414,French,FR-Soprano-1,+la vie,French/FR-Soprano-1/+la vie,0.488
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\2019\Breathy_Group\0006.wav,1,0.058734,0.24,French,FR-Soprano-1,2019,French/FR-Soprano-1/2019,0.48
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\2019\Paired_Speech_Group\0008.wav,0,0.078148,0.535,French,FR-Soprano-1,2019,French/FR-Soprano-1/2019,0.0
