item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0002,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.008105,0.391895
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Enchanted#Mixed_Voice_Group#0000,EN-Tenor-1,Enchanted,Mixed_Voice_Group,positive_mix,clear_mix,0.008084,0.391916
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0010,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.008077,0.391923
English#EN-Tenor-1#Glissando#Stay#Control_Group#0001,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.008069,0.391931
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0010,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.008068,0.391932
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0002,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.00804,0.39196
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0000,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.008006,0.391994
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0009,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.007967,0.392033
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0009,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.007967,0.392033
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0009,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.007967,0.392033
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0005,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.007945,0.392055
English#EN-Tenor-1#Vibrato#All I Ask#Control_Group#0004,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.007938,0.392062
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.007925,0.392075
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0010,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.007881,0.392119
English#EN-Tenor-1#Glissando#Shallow#Glissando_Group#0006,EN-Tenor-1,Shallow,Glissando_Group,positive_mix,clear_mix,0.007837,0.392163
English#EN-Tenor-1#Breathy#Stay#Control_Group#0009,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.007829,0.392171
English#EN-Tenor-1#Pharyngeal#Stay#Control_Group#0007,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.007829,0.392171
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0010,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.007829,0.392171
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0007,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.007804,0.392196
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0000,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.007799,0.392201
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0005,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.007795,0.392205
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0009,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.007699,0.392301
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Blank Space#Mixed_Voice_Group#0000,EN-Tenor-1,Blank Space,Mixed_Voice_Group,positive_mix,clear_mix,0.007623,0.392377
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0007,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.007614,0.392386
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0002,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.007609,0.392391
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0005,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.007527,0.392473
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0004,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.007487,0.392513
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#What Was I Made For？#Mixed_Voice_Group#0002,EN-Tenor-1,What Was I Made For？,Mixed_Voice_Group,positive_mix,clear_mix,0.007437,0.392563
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0004,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.007436,0.392564
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0008,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.007415,0.392585
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love Story#Mixed_Voice_Group#0006,EN-Tenor-1,Love Story,Mixed_Voice_Group,positive_mix,clear_mix,0.007386,0.392614
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0007,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.007374,0.392626
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.00737,0.39263
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.00737,0.39263
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.00737,0.39263
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0005,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.007336,0.392664
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Knew You Were Trouble#Mixed_Voice_Group#0007,EN-Tenor-1,I Knew You Were Trouble,Mixed_Voice_Group,positive_mix,clear_mix,0.007327,0.392673
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0005,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.007216,0.392784
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0008,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.007184,0.392816
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0009,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.007144,0.392856
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0010,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.007137,0.392863
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0000,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.007112,0.392888
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.007111,0.392889
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0000,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.0071,0.3929
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0000,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.007074,0.392926
English#EN-Tenor-1#Pharyngeal#Million Reasons#Control_Group#0000,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.007074,0.392926
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0009,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.007059,0.392941
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Always Remember Us This Way#Mixed_Voice_Group#0009,EN-Tenor-1,Always Remember Us This Way,Mixed_Voice_Group,positive_mix,clear_mix,0.007056,0.392944
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0009,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.007052,0.392948
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0009,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.007052,0.392948
English#EN-Tenor-1#Breathy#What Was I Made For？#Control_Group#0013,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.006981,0.393019
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0010,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.006981,0.393019
English#EN-Tenor-1#Pharyngeal#What Was I Made For？#Control_Group#0012,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.006981,0.393019
English#EN-Tenor-1#Vibrato#What Was I Made For？#Control_Group#0012,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.006981,0.393019
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0001,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.006979,0.393021
English#EN-Tenor-1#Breathy#Enchanted#Control_Group#0004,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.006972,0.393028
English#EN-Tenor-1#Pharyngeal#Enchanted#Control_Group#0004,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.006972,0.393028
English#EN-Tenor-1#Vibrato#Enchanted#Control_Group#0004,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.006972,0.393028
English#EN-Tenor-1#Glissando#Shallow#Glissando_Group#0003,EN-Tenor-1,Shallow,Glissando_Group,positive_mix,clear_mix,0.006957,0.393043
English#EN-Tenor-1#Glissando#Someone Like You#Glissando_Group#0006,EN-Tenor-1,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.006923,0.393077
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0007,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.006895,0.393105
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0000,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006868,0.393132
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0000,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006868,0.393132
English#EN-Tenor-1#Pharyngeal#Long Live#Control_Group#0000,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006868,0.393132
English#EN-Tenor-1#Vibrato#Long Live#Control_Group#0000,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006868,0.393132
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0001,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.006856,0.393144
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love Story#Mixed_Voice_Group#0003,EN-Tenor-1,Love Story,Mixed_Voice_Group,positive_mix,clear_mix,0.006851,0.393149
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0009,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.006789,0.393211
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.006785,0.393215
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Call Out My Name#Mixed_Voice_Group#0003,EN-Tenor-1,Call Out My Name,Mixed_Voice_Group,positive_mix,clear_mix,0.006773,0.393227
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0003,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.00676,0.39324
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0003,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.006752,0.393248
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0007,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.006629,0.393371
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0000,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.006617,0.393383
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0008,EN-Tenor-1,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.006582,0.393418
English#EN-Tenor-1#Glissando#All I Ask#Glissando_Group#0003,EN-Tenor-1,All I Ask,Glissando_Group,positive_mix,clear_mix,0.006544,0.393456
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0009,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006542,0.393458
English#EN-Tenor-1#Pharyngeal#Long Live#Control_Group#0009,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006542,0.393458
English#EN-Tenor-1#Vibrato#Long Live#Control_Group#0009,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.006542,0.393458
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0005,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.006515,0.393485
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0006,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.00651,0.39349
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0005,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.006506,0.393494
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love on the Brain#Mixed_Voice_Group#0012,EN-Tenor-1,Love on the Brain,Mixed_Voice_Group,positive_mix,clear_mix,0.006474,0.393526
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0000,EN-Tenor-1,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.006473,0.393527
English#EN-Tenor-1#Glissando#Shallow#Glissando_Group#0001,EN-Tenor-1,Shallow,Glissando_Group,positive_mix,clear_mix,0.006467,0.393533
English#EN-Tenor-1#Glissando#Stay#Control_Group#0000,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.006464,0.393536
English#EN-Tenor-1#Glissando#Million Reasons#Glissando_Group#0000,EN-Tenor-1,Million Reasons,Glissando_Group,positive_mix,clear_mix,0.006438,0.393562
English#EN-Tenor-1#Breathy#All I Ask#Control_Group#0004,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.00642,0.39358
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0004,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.00642,0.39358
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Call Out My Name#Mixed_Voice_Group#0001,EN-Tenor-1,Call Out My Name,Mixed_Voice_Group,positive_mix,clear_mix,0.006379,0.393621
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Summertime Sadness#Mixed_Voice_Group#0003,EN-Tenor-1,Summertime Sadness,Mixed_Voice_Group,positive_mix,clear_mix,0.006361,0.393639
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0006,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.006358,0.393642
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0007,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.006352,0.393648
English#EN-Tenor-1#Glissando#Someone Like You#Glissando_Group#0008,EN-Tenor-1,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.006329,0.393671
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0004,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,clear_mix,0.006324,0.393676
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0002,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.00632,0.39368
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0005,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.006315,0.393685
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Summertime Sadness#Mixed_Voice_Group#0006,EN-Tenor-1,Summertime Sadness,Mixed_Voice_Group,positive_mix,clear_mix,0.006297,0.393703
English#EN-Tenor-1#Glissando#Someone Like You#Control_Group#0005,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.006249,0.393751
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0001,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.006218,0.393782
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0001,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.006218,0.393782
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0005,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.006217,0.393783
English#EN-Tenor-1#Pharyngeal#Million Reasons#Control_Group#0005,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.006217,0.393783
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0002,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.006165,0.393835
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0000,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.006137,0.393863
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0000,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.006137,0.393863
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0000,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.006137,0.393863
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0001,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.006099,0.393901
English#EN-Tenor-1#Pharyngeal#Enchanted#Control_Group#0000,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.00608,0.39392
English#EN-Tenor-1#Vibrato#Enchanted#Control_Group#0000,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.00608,0.39392
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0000,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.006066,0.393934
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0000,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.006033,0.393967
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.006022,0.393978
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Blank Space#Mixed_Voice_Group#0005,EN-Tenor-1,Blank Space,Mixed_Voice_Group,positive_mix,clear_mix,0.006005,0.393995
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0003,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.006001,0.393999
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0010,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.005948,0.394052
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.005944,0.394056
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love on the Brain#Mixed_Voice_Group#0001,EN-Tenor-1,Love on the Brain,Mixed_Voice_Group,positive_mix,clear_mix,0.005915,0.394085
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0007,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.005901,0.394099
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0000,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.005895,0.394105
English#EN-Tenor-1#Glissando#Million Reasons#Glissando_Group#0004,EN-Tenor-1,Million Reasons,Glissando_Group,positive_mix,clear_mix,0.005865,0.394135
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0007,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.005854,0.394146
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0002,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.005843,0.394157
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0003,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.005823,0.394177
English#EN-Tenor-1#Glissando#Someone Like You#Control_Group#0006,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.005801,0.394199
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0001,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.005739,0.394261
English#EN-Tenor-1#Pharyngeal#Million Reasons#Control_Group#0001,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.005739,0.394261
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0008,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.005726,0.394274
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0009,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.005717,0.394283
English#EN-Tenor-1#Glissando#Unconditionally#Glissando_Group#0001,EN-Tenor-1,Unconditionally,Glissando_Group,positive_mix,clear_mix,0.005696,0.394304
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0004,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.005696,0.394304
English#EN-Tenor-1#Vibrato#Shallow#Vibrato_Group#0003,EN-Tenor-1,Shallow,Vibrato_Group,positive_mix,clear_mix,0.005687,0.394313
English#EN-Tenor-1#Vibrato#Enchanted#Vibrato_Group#0000,EN-Tenor-1,Enchanted,Vibrato_Group,positive_mix,clear_mix,0.00565,0.39435
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Vibrato_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Vibrato_Group,positive_mix,clear_mix,0.005611,0.394389
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0007,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.005544,0.394456
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0004,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.00549,0.39451
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0000,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.00546,0.39454
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0001,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.005432,0.394568
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Exile#Mixed_Voice_Group#0001,EN-Tenor-1,Exile,Mixed_Voice_Group,positive_mix,clear_mix,0.005414,0.394586
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0003,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.005407,0.394593
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0007,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.005401,0.394599
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0005,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.005399,0.394601
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Dark Paradise#Mixed_Voice_Group#0003,EN-Tenor-1,Dark Paradise,Mixed_Voice_Group,positive_mix,clear_mix,0.005364,0.394636
English#EN-Tenor-1#Glissando#Shallow#Glissando_Group#0005,EN-Tenor-1,Shallow,Glissando_Group,positive_mix,clear_mix,0.005341,0.394659
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0004,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.005302,0.394698
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0012,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.005266,0.394734
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Call Out My Name#Mixed_Voice_Group#0006,EN-Tenor-1,Call Out My Name,Mixed_Voice_Group,positive_mix,clear_mix,0.005265,0.394735
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0002,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.005212,0.394788
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Always Remember Us This Way#Mixed_Voice_Group#0006,EN-Tenor-1,Always Remember Us This Way,Mixed_Voice_Group,positive_mix,clear_mix,0.005204,0.394796
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Control_Group#0003,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.005192,0.394808
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Look What You Make Me Do#Mixed_Voice_Group#0002,EN-Tenor-1,Look What You Make Me Do,Mixed_Voice_Group,positive_mix,clear_mix,0.00519,0.39481
English#EN-Tenor-1#Vibrato#Shallow#Vibrato_Group#0002,EN-Tenor-1,Shallow,Vibrato_Group,positive_mix,clear_mix,0.005175,0.394825
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0004,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.005171,0.394829
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0003,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.005169,0.394831
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Vibrato_Group#0002,EN-Tenor-1,Rolling in the Deep,Vibrato_Group,positive_mix,clear_mix,0.005166,0.394834
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0000,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.005149,0.394851
English#EN-Tenor-1#Vibrato#Long Live#Control_Group#0002,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.005123,0.394877
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Diamonds#Mixed_Voice_Group#0005,EN-Tenor-1,Diamonds,Mixed_Voice_Group,positive_mix,clear_mix,0.005066,0.394934
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Unconditionally#Mixed_Voice_Group#0001,EN-Tenor-1,Unconditionally,Mixed_Voice_Group,positive_mix,clear_mix,0.005037,0.394963
