item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Dream It Possible#Mixed_Voice_Group#0005,EN-Alto-2,Dream It Possible,Mixed_Voice_Group,positive_mix,clear_mix,0.072663,0.352337
English#EN-Alto-2#Pharyngeal#Dream It Possible#Control_Group#0006,EN-Alto-2,Dream It Possible,Control_Group,positive_mix,clear_mix,0.072663,0.352337
English#EN-Alto-2#Vibrato#Dream It Possible#Control_Group#0005,EN-Alto-2,Dream It Possible,Control_Group,positive_mix,clear_mix,0.072663,0.352337
English#EN-Alto-2#Glissando#Love Story#Glissando_Group#0003,EN-Alto-2,Love Story,Glissando_Group,positive_mix,clear_mix,0.072455,0.352545
English#EN-Alto-1#Glissando#for the first time in forever#Control_Group#0003,EN-Alto-1,for the first time in forever,Control_Group,positive_mix,clear_mix,0.072008,0.352992
English#EN-Alto-2#Mixed_Voice_and_Falsetto#City Of Stars#Mixed_Voice_Group#0004,EN-Alto-2,City Of Stars,Mixed_Voice_Group,positive_mix,clear_mix,0.071761,0.353239
English#EN-Alto-2#Breathy#A Thousand Years#Control_Group#0005,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.071389,0.353611
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Love#Mixed_Voice_Group#0002,EN-Alto-2,My Love,Mixed_Voice_Group,positive_mix,clear_mix,0.071345,0.353655
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Mixed_Voice_Group#0006,EN-Alto-2,You Raise Me Up,Mixed_Voice_Group,positive_mix,head_mix,0.071112,0.353888
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0004,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.070826,0.354174
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0004,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.070826,0.354174
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0004,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,positive_mix,clear_mix,0.070826,0.354174
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0004,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.070826,0.354174
English#EN-Alto-2#Vibrato#Safe and Sound#Control_Group#0004,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.070826,0.354174
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Yesterday Once More#Mixed_Voice_Group#0002,EN-Alto-2,Yesterday Once More,Mixed_Voice_Group,positive_mix,clear_mix,0.070524,0.354476
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0011,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.069932,0.355068
English#EN-Alto-1#Glissando#for the first time in forever#Glissando_Group#0003,EN-Alto-1,for the first time in forever,Glissando_Group,positive_mix,clear_mix,0.069893,0.355107
English#EN-Alto-2#Vibrato#Love Me Like You Do#Vibrato_Group#0009,EN-Alto-2,Love Me Like You Do,Vibrato_Group,positive_mix,clear_mix,0.069745,0.355255
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0007,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.069663,0.355337
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Love#Mixed_Voice_Group#0005,EN-Alto-2,My Love,Mixed_Voice_Group,positive_mix,clear_mix,0.069158,0.355842
English#EN-Alto-2#Glissando#A Thousand Years#Glissando_Group#0006,EN-Alto-2,A Thousand Years,Glissando_Group,positive_mix,clear_mix,0.06894,0.35606
English#EN-Alto-2#Glissando#Love Me Like You Do#Glissando_Group#0001,EN-Alto-2,Love Me Like You Do,Glissando_Group,positive_mix,clear_mix,0.068698,0.356302
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0001,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.06741,0.35759
English#EN-Alto-2#Glissando#My Heart Will Go On#Glissando_Group#0000,EN-Alto-2,My Heart Will Go On,Glissando_Group,positive_mix,clear_mix,0.067251,0.357749
English#EN-Alto-2#Pharyngeal#Someone Like You#Control_Group#0008,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.067249,0.357751
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0007,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.066014,0.358986
English#EN-Alto-2#Glissando#My Heart Will Go On#Control_Group#0006,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.065724,0.359276
English#EN-Alto-2#Vibrato#My Heart Will Go On#Control_Group#0006,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.065724,0.359276
English#EN-Alto-2#Glissando#Love Me Like You Do#Glissando_Group#0006,EN-Alto-2,Love Me Like You Do,Glissando_Group,positive_mix,clear_mix,0.065721,0.359279
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0001,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,positive_mix,clear_mix,0.065698,0.359302
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0004,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.065593,0.359407
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0001,EN-Alto-2,You Raise Me Up,Control_Group,positive_mix,clear_mix,0.06527,0.35973
English#EN-Alto-2#Breathy#Love Me Like You Do#Control_Group#0001,EN-Alto-2,Love Me Like You Do,Control_Group,positive_mix,clear_mix,0.065104,0.359896
English#EN-Alto-2#Glissando#Love Me Like You Do#Control_Group#0001,EN-Alto-2,Love Me Like You Do,Control_Group,positive_mix,clear_mix,0.065104,0.359896
English#EN-Alto-2#Vibrato#Love Me Like You Do#Control_Group#0001,EN-Alto-2,Love Me Like You Do,Control_Group,positive_mix,clear_mix,0.065104,0.359896
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0006,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.065066,0.359934
English#EN-Alto-2#Glissando#Safe and Sound#Glissando_Group#0003,EN-Alto-2,Safe and Sound,Glissando_Group,positive_mix,clear_mix,0.064892,0.360108
English#EN-Tenor-1#Glissando#Rolling in the Deep#Control_Group#0006,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.064745,0.360255
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0008,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.064569,0.360431
English#EN-Alto-2#Breathy#My Love#Control_Group#0005,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.064294,0.360706
English#EN-Alto-2#Glissando#My Love#Control_Group#0004,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.064294,0.360706
English#EN-Alto-2#Pharyngeal#My Love#Control_Group#0005,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.064294,0.360706
English#EN-Alto-2#Pharyngeal#A Thousand Years#Control_Group#0000,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.063954,0.361046
English#EN-Alto-2#Glissando#Love Story#Glissando_Group#0004,EN-Alto-2,Love Story,Glissando_Group,positive_mix,clear_mix,0.063436,0.361564
English#EN-Alto-2#Breathy#My Love#Control_Group#0008,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.062816,0.362184
English#EN-Alto-2#Pharyngeal#My Love#Control_Group#0008,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.062816,0.362184
English#EN-Alto-2#Glissando#All of Me#Glissando_Group#0000,EN-Alto-2,All of Me,Glissando_Group,positive_mix,clear_mix,0.062543,0.362457
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0009,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.062221,0.362779
English#EN-Alto-2#Vibrato#What Are Words#Vibrato_Group#0000,EN-Alto-2,What Are Words,Vibrato_Group,positive_mix,clear_mix,0.061904,0.363096
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0005,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.061655,0.363345
English#EN-Tenor-1#Glissando#Rolling in the Deep#Control_Group#0000,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.061364,0.363636
English#EN-Alto-2#Glissando#Easy On Me#Glissando_Group#0003,EN-Alto-2,Easy On Me,Glissando_Group,positive_mix,clear_mix,0.061328,0.363672
English#EN-Alto-1#Breathy#someday or oneday#Breathy_Group#0004,EN-Alto-1,someday or oneday,Breathy_Group,positive_mix,clear_mix,0.061038,0.363962
English#EN-Alto-2#Glissando#Yesterday Once More#Control_Group#0006,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.060974,0.364026
English#EN-Alto-1#Breathy#someday or oneday#Breathy_Group#0000,EN-Alto-1,someday or oneday,Breathy_Group,positive_mix,clear_mix,0.060963,0.364037
English#EN-Alto-2#Breathy#Easy On Me#Control_Group#0001,EN-Alto-2,Easy On Me,Control_Group,positive_mix,clear_mix,0.06089,0.36411
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0008,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.060592,0.364408
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0009,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.060258,0.364742
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0014,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.060019,0.364981
English#EN-Alto-2#Vibrato#Love Me Like You Do#Vibrato_Group#0008,EN-Alto-2,Love Me Like You Do,Vibrato_Group,positive_mix,clear_mix,0.059986,0.365014
English#EN-Alto-2#Breathy#All of Me#Control_Group#0008,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.059897,0.365103
English#EN-Alto-2#Glissando#All of Me#Control_Group#0008,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.059897,0.365103
English#EN-Alto-2#Pharyngeal#All of Me#Control_Group#0008,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.059897,0.365103
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Five Hundred Miles#Mixed_Voice_Group#0001,EN-Alto-2,Five Hundred Miles,Mixed_Voice_Group,positive_mix,clear_mix,0.059699,0.365301
English#EN-Alto-2#Glissando#Love Me Like You Do#Glissando_Group#0003,EN-Alto-2,Love Me Like You Do,Glissando_Group,positive_mix,clear_mix,0.059231,0.365769
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0005,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.058932,0.366068
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0005,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.058932,0.366068
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0005,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.058932,0.366068
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0005,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.058932,0.366068
English#EN-Alto-2#Glissando#Easy On Me#Glissando_Group#0001,EN-Alto-2,Easy On Me,Glissando_Group,positive_mix,clear_mix,0.058449,0.366551
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Let Her Go#Mixed_Voice_Group#0004,EN-Alto-2,Let Her Go,Mixed_Voice_Group,positive_mix,clear_mix,0.058256,0.366744
English#EN-Alto-2#Vibrato#Young And Beautiful#Vibrato_Group#0004,EN-Alto-2,Young And Beautiful,Vibrato_Group,positive_mix,clear_mix,0.057936,0.367064
English#EN-Alto-2#Mixed_Voice_and_Falsetto#This Is Me#Mixed_Voice_Group#0005,EN-Alto-2,This Is Me,Mixed_Voice_Group,positive_mix,clear_mix,0.057326,0.367674
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0005,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.057172,0.367828
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0005,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.057172,0.367828
English#EN-Alto-2#Vibrato#Young And Beautiful#Control_Group#0005,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.057172,0.367828
English#EN-Alto-2#Vibrato#Safe and Sound#Vibrato_Group#0002,EN-Alto-2,Safe and Sound,Vibrato_Group,positive_mix,clear_mix,0.057088,0.367912
English#EN-Alto-2#Mixed_Voice_and_Falsetto#City Of Stars#Mixed_Voice_Group#0009,EN-Alto-2,City Of Stars,Mixed_Voice_Group,positive_mix,clear_mix,0.057018,0.367982
English#EN-Alto-2#Vibrato#All of Me#Control_Group#0007,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.056406,0.368594
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0010,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.056395,0.368605
English#EN-Alto-2#Breathy#A Thousand Years#Control_Group#0004,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.056323,0.368677
English#EN-Alto-2#Glissando#A Thousand Years#Control_Group#0004,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.056323,0.368677
English#EN-Alto-2#Vibrato#A Thousand Years#Control_Group#0004,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.056323,0.368677
English#EN-Alto-2#Glissando#Someone Like You#Control_Group#0009,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.055799,0.369201
English#EN-Alto-2#Breathy#Love Story#Control_Group#0000,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.055461,0.369539
English#EN-Alto-2#Glissando#Love Story#Control_Group#0000,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.055461,0.369539
English#EN-Alto-2#Vibrato#Love Story#Control_Group#0000,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.055461,0.369539
English#EN-Alto-2#Glissando#A Thousand Years#Glissando_Group#0003,EN-Alto-2,A Thousand Years,Glissando_Group,positive_mix,clear_mix,0.055214,0.369786
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0000,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.055187,0.369813
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0000,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.055187,0.369813
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Young And Beautiful#Mixed_Voice_Group#0000,EN-Alto-2,Young And Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.055187,0.369813
English#EN-Alto-2#Pharyngeal#Young And Beautiful#Control_Group#0000,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.055187,0.369813
English#EN-Alto-2#Vibrato#Young And Beautiful#Control_Group#0000,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.055187,0.369813
English#EN-Alto-1#Breathy#once up a dream#Breathy_Group#0001,EN-Alto-1,once up a dream,Breathy_Group,positive_mix,clear_mix,0.054977,0.370023
English#EN-Alto-2#Mixed_Voice_and_Falsetto#God is A Girl#Mixed_Voice_Group#0003,EN-Alto-2,God is A Girl,Mixed_Voice_Group,positive_mix,clear_mix,0.054851,0.370149
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.054672,0.370328
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0003,EN-Alto-2,You Raise Me Up,Control_Group,positive_mix,clear_mix,0.0545,0.3705
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0006,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.054213,0.370787
English#EN-Alto-2#Glissando#Yesterday Once More#Control_Group#0008,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.054069,0.370931
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0007,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.053811,0.371189
English#EN-Alto-1#Breathy#once up a dream#Breathy_Group#0003,EN-Alto-1,once up a dream,Breathy_Group,positive_mix,clear_mix,0.053442,0.371558
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0002,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.053199,0.371801
English#EN-Alto-1#Breathy#treasure#Breathy_Group#0000,EN-Alto-1,treasure,Breathy_Group,positive_mix,clear_mix,0.052948,0.372052
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.052896,0.372104
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0009,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.05269,0.37231
English#EN-Alto-2#Glissando#Love Story#Control_Group#0003,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.051826,0.373174
English#EN-Alto-2#Vibrato#Love Story#Control_Group#0003,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.051826,0.373174
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0008,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.051617,0.373383
English#EN-Alto-2#Breathy#My Heart Will Go On#Control_Group#0009,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.051558,0.373442
English#EN-Alto-2#Breathy#What Are Words#Breathy_Group#0003,EN-Alto-2,What Are Words,Breathy_Group,positive_mix,breathy_mix,0.051358,0.373642
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0005,EN-Alto-2,You Raise Me Up,Control_Group,positive_mix,clear_mix,0.051014,0.373986
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0005,EN-Alto-2,You Raise Me Up,Control_Group,positive_mix,clear_mix,0.051014,0.373986
English#EN-Tenor-1#Glissando#Rolling in the Deep#Control_Group#0001,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.050617,0.374383
English#EN-Alto-2#Glissando#Yesterday Once More#Glissando_Group#0009,EN-Alto-2,Yesterday Once More,Glissando_Group,positive_mix,clear_mix,0.050612,0.374388
English#EN-Alto-2#Vibrato#What Are Words#Vibrato_Group#0003,EN-Alto-2,What Are Words,Vibrato_Group,positive_mix,clear_mix,0.050561,0.374439
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Heart Will Go On#Mixed_Voice_Group#0006,EN-Alto-2,My Heart Will Go On,Mixed_Voice_Group,positive_mix,clear_mix,0.050225,0.374775
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0006,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.050225,0.374775
English#EN-Alto-2#Breathy#Someone Like You#Control_Group#0004,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.050063,0.374937
English#EN-Alto-2#Glissando#My Love#Control_Group#0006,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.049874,0.375126
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0000,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.049755,0.375245
English#EN-Alto-2#Breathy#Love Me Like You Do#Control_Group#0000,EN-Alto-2,Love Me Like You Do,Control_Group,positive_mix,clear_mix,0.049289,0.375711
English#EN-Alto-2#Glissando#Love Me Like You Do#Control_Group#0000,EN-Alto-2,Love Me Like You Do,Control_Group,positive_mix,clear_mix,0.049289,0.375711
English#EN-Alto-2#Vibrato#Love Me Like You Do#Control_Group#0000,EN-Alto-2,Love Me Like You Do,Control_Group,positive_mix,clear_mix,0.049289,0.375711
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Call Me Maybe#Mixed_Voice_Group#0002,EN-Alto-2,Call Me Maybe,Mixed_Voice_Group,positive_mix,clear_mix,0.049118,0.375882
English#EN-Alto-2#Pharyngeal#A Thousand Years#Control_Group#0002,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.048991,0.376009
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.048893,0.376107
English#EN-Alto-2#Vibrato#My Heart Will Go On#Control_Group#0004,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.048806,0.376194
English#EN-Alto-2#Vibrato#Young And Beautiful#Vibrato_Group#0005,EN-Alto-2,Young And Beautiful,Vibrato_Group,positive_mix,clear_mix,0.048257,0.376743
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0007,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.047744,0.377256
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Five Hundred Miles#Mixed_Voice_Group#0000,EN-Alto-2,Five Hundred Miles,Mixed_Voice_Group,positive_mix,clear_mix,0.047584,0.377416
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0003,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.047386,0.377614
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0003,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.047386,0.377614
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Young And Beautiful#Mixed_Voice_Group#0003,EN-Alto-2,Young And Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.047386,0.377614
English#EN-Alto-2#Pharyngeal#Young And Beautiful#Control_Group#0003,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.047386,0.377614
English#EN-Alto-2#Vibrato#Young And Beautiful#Control_Group#0003,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.047386,0.377614
English#EN-Alto-2#Breathy#Love Story#Control_Group#0002,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.047362,0.377638
English#EN-Alto-2#Breathy#All of Me#Control_Group#0003,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.047273,0.377727
English#EN-Alto-2#Glissando#All of Me#Control_Group#0003,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.047273,0.377727
English#EN-Alto-2#Pharyngeal#All of Me#Control_Group#0003,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.047273,0.377727
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0000,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.04721,0.37779
English#EN-Alto-2#Vibrato#All of Me#Control_Group#0004,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.047081,0.377919
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Young And Beautiful#Mixed_Voice_Group#0005,EN-Alto-2,Young And Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.047061,0.377939
English#EN-Alto-2#Pharyngeal#Young And Beautiful#Control_Group#0005,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.047061,0.377939
English#EN-Alto-2#Mixed_Voice_and_Falsetto#YOUTH#Mixed_Voice_Group#0003,EN-Alto-2,YOUTH,Mixed_Voice_Group,positive_mix,clear_mix,0.046762,0.378238
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Try#Mixed_Voice_Group#0003,EN-Alto-2,Try,Mixed_Voice_Group,positive_mix,clear_mix,0.046421,0.378579
English#EN-Alto-2#Vibrato#Love Story#Vibrato_Group#0003,EN-Alto-2,Love Story,Vibrato_Group,positive_mix,clear_mix,0.045904,0.379096
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone Like You#Mixed_Voice_Group#0004,EN-Alto-2,Someone Like You,Mixed_Voice_Group,positive_mix,clear_mix,0.045854,0.379146
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.045654,0.379346
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.045654,0.379346
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.045654,0.379346
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0008,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,head_mix,0.045555,0.379445
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0008,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.045555,0.379445
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0008,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.045555,0.379445
English#EN-Alto-2#Vibrato#A Thousand Years#Vibrato_Group#0003,EN-Alto-2,A Thousand Years,Vibrato_Group,positive_mix,clear_mix,0.044538,0.380462
English#EN-Alto-2#Mixed_Voice_and_Falsetto#All of Me#Mixed_Voice_Group#0008,EN-Alto-2,All of Me,Mixed_Voice_Group,positive_mix,clear_mix,0.044462,0.380538
English#EN-Alto-2#Mixed_Voice_and_Falsetto#God is A Girl#Mixed_Voice_Group#0005,EN-Alto-2,God is A Girl,Mixed_Voice_Group,positive_mix,clear_mix,0.044294,0.380706
English#EN-Alto-2#Breathy#A Thousand Years#Control_Group#0008,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.043087,0.381913
English#EN-Alto-2#Mixed_Voice_and_Falsetto#A Thousand Years#Mixed_Voice_Group#0008,EN-Alto-2,A Thousand Years,Mixed_Voice_Group,positive_mix,clear_mix,0.043087,0.381913
English#EN-Alto-2#Pharyngeal#A Thousand Years#Control_Group#0003,EN-Alto-2,A Thousand Years,Control_Group,positive_mix,clear_mix,0.043087,0.381913
English#EN-Alto-2#Glissando#All of Me#Glissando_Group#0001,EN-Alto-2,All of Me,Glissando_Group,positive_mix,clear_mix,0.0427,0.3823
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0001,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.042665,0.382335
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0000,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.042584,0.382416
English#EN-Alto-2#Breathy#My Heart Will Go On#Control_Group#0004,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.042444,0.382556
English#EN-Alto-2#Vibrato#Someone Like You#Control_Group#0004,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.042174,0.382826
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0005,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.04206,0.38294
English#EN-Alto-2#Pharyngeal#Someone Like You#Control_Group#0004,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.042048,0.382952
English#EN-Alto-2#Pharyngeal#Love Story#Control_Group#0004,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.041982,0.383018
